datavault;src_name;master_flag;src_physical_schema;stg_physical_schema;dv_physical_schema;src_table_name;stg_table_name;stg_table_short_name;stg_table_abbreviated_name;dv_table_name
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;LINK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINKSAT_CSG_7_PHAK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;LINKSAT_CSG_7_PHAK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAP;PostAP;PostAP;PostAP;LINK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;Project;Project;LINK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAP;PostAP;PostAP;PostAP;LINKSAT_CSG_7_PHAK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;Project;Project;LINKSAT_CSG_7_PHAK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAP;PostAP;PostAP;PostAP;LINK_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Vendor;Vendor;Vendor;Vendor;LINK_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAP;PostAP;PostAP;PostAP;LINKSAT_CSG_7_PHAK_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Vendor;Vendor;Vendor;Vendor;LINKSAT_CSG_7_PHAK_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;PostAR;PostAR;LINK_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Client;Client;Client;Client;LINK_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;PostAR;PostAR;LINKSAT_CSG_7_PHAK_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Client;Client;Client;Client;LINKSAT_CSG_7_PHAK_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;PostAR;PostAR;LINK_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;Project;Project;LINK_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;PostAR;PostAR;LINKSAT_CSG_7_PHAK_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;Project;Project;LINKSAT_CSG_7_PHAK_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;PostGL;PostGL;LINK_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;PostGL;PostGL;LINKSAT_CSG_7_PHAK_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_7_PHAK_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;PostGL;PostGL;LINK_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINK_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;PostGL;PostGL;LINKSAT_CSG_7_PHAK_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINKSAT_CSG_7_PHAK_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;PostGL;PostGL;LINK_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;Project;Project;LINK_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;PostGL;PostGL;LINKSAT_CSG_7_PHAK_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;Project;Project;LINKSAT_CSG_7_PHAK_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Vendor;Vendor;Vendor;Vendor;LINK_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;VenClass;VenClass;VenClass;VenClass;LINK_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Vendor;Vendor;Vendor;Vendor;LINKSAT_CSG_7_PHAK_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;VenClass;VenClass;VenClass;VenClass;LINKSAT_CSG_7_PHAK_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Vendor;Vendor;Vendor;Vendor;HUB_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;VenClass;VenClass;VenClass;VenClass;HUB_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Project;Project;Project;Project;HUB_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostGL;PostGL;PostGL;PostGL;HUB_GLTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostAR;PostAR;PostAR;PostAR;HUB_ARTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostAP;PostAP;PostAP;PostAP;HUB_APTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;HUB_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;HUB_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;HUB_GLSegment
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Client;Client;Client;Client;HUB_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;CliClass;CliClass;CliClass;CliClass;HUB_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;HUB_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Vendor;Vendor;Vendor;Vendor;SAT_CSG_8_INT_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;VenClass;VenClass;VenClass;VenClass;SAT_CSG_8_INT_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Project;Project;Project;Project;SAT_CSG_8_INT_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostGL;PostGL;PostGL;PostGL;SAT_CSG_8_INT_GLTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostAR;PostAR;PostAR;PostAR;SAT_CSG_8_INT_ARTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostAP;PostAP;PostAP;PostAP;SAT_CSG_8_INT_APTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;SAT_CSG_8_INT_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;SAT_CSG_8_INT_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;SAT_CSG_8_INT_GLSegment
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Client;Client;Client;Client;SAT_CSG_8_INT_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;CliClass;CliClass;CliClass;CliClass;SAT_CSG_8_INT_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;SAT_CSG_8_INT_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_8_INT_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Client;Client;Client;Client;LINK_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;CliClass;CliClass;CliClass;CliClass;LINK_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Client;Client;Client;Client;LINKSAT_CSG_8_INT_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;CliClass;CliClass;CliClass;CliClass;LINKSAT_CSG_8_INT_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;LINK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINKSAT_CSG_8_INT_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;LINKSAT_CSG_8_INT_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostAP;PostAP;PostAP;PostAP;LINK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;Project;Project;Project;Project;LINK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_8_INT - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_8_INT_stage;raw;PostAP;PostAP;PostAP;PostAP;LINKSAT_CSG_8_INT_APTransaction_Project
